,"Endocrine, nutritional and metabolic diseases",Mental and behavioural disorders,Diseases of the nervous system,Diseases of the eye and adnexa and ear and mastoid process,Diseases of the circulatory system,Diseases of the respiratory system,Diseases of the digestive system,Diseases of the skin and subcutaneous tissue,Diseases of the musculoskeletal system and connective tissue,Diseases of the genitourinary system,"Pregnancy, childbirth and the puerperium",Certain conditions originating in the perinatal period,"Congenital malformations, deformations and chromosomal abnormalities","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",External causes of morbidity and mortality,infectious and parasitic diseases,Neoplasms,Country
80,0.02365712598795003,0.03563992227757884,0.029655667495612627,0.06321704518848047,0.0370183390109154,0.028814310986760978,0.04538182985960779,0.05981431816099796,0.04009107315230619,0.03959941049866575,0.005546125275205459,0.012056326424751896,0.028474308561510668,0.05305309720924376,0.01922146486739884,0.03997607433206005,0.039947642793973726,Belgium
81,0.018017750789759715,0.001511568054873778,0.002105616198739974,0.0468274408803559,0.022223548179729286,0.0037022018604939357,0.009846553054820685,0.007865732887292575,0.00374575061904562,0.008832555809036491,0.0005041932068368599,0.005011709244582091,0.003828604631260332,0.022379877764993974,0.006166912758239471,0.013229529459456596,0.010799752964473145,Bosnia and Herzegovina
82,0.014473949052818031,0.0009528840847081336,0.005928796921181116,0.03277920861624913,0.0865987002650003,0.011062304628392564,0.03985907201385984,0.015383983598841302,0.0062418684685440875,0.021521021625171288,0.010588057343574058,0.012441549129244124,0.021190951280630716,0.030260018108269362,0.019698606762379157,0.039341408617380925,0.025346334759177254,Bulgaria
83,0.015016204817022228,0.008598986840239414,0.006001320705747192,0.02614532115819871,0.029309917656430505,0.006613775654215722,0.021794669443008494,0.004024475380887848,0.00991941914634658,0.01559113356589471,0.0020167728273474397,0.006290190933154327,0.01711461340852413,0.004159932368992143,0.01241153864473318,0.018986476304465257,0.01972935772932881,Croatia
84,0.03896303295979977,0.010543333312680302,0.01687764168109953,0.048544447045968955,0.05994505791423202,0.019081679484795815,0.045865791160080015,0.03853261436112242,0.017316489696562725,0.021588161385954457,0.0050419320683686,0.011259945229722412,0.027114027857227583,0.01269993849442276,0.023177313783050015,0.04032479473370508,0.03855269468831362,Czechia
85,0.015356756691858469,0.024769257908932054,0.012980858753503972,0.06438773121048937,0.015054632487199104,0.015890292105703367,0.021533703608777786,0.018798785707742214,0.029694254417257728,0.01345618407017837,0.004033545654694879,0.008996666488675979,0.022450637274994405,0.03353073003462795,0.00697496216707654,0.019389185328479032,0.02230103420031407,Denmark
86,0.00367530476285315,0.0017278403597087732,0.0032554821510608427,0.02809646452821354,0.019608043386902193,0.0029609880478950455,0.012668588031643477,0.0078088721676254,0.010093591303982874,0.004021268357861094,0.0015125796205105798,0.0022579390203901046,0.009113580435980477,0.003137398657486525,0.004796487700852922,0.005680691150656361,0.0099539630351657,Estonia
87,0.00607894277782133,0.016917638011833252,0.04621418655094496,0.01873097635214236,0.023439526714657394,0.00525668835895133,0.022546675798861954,0.006943325657136176,0.014303101523481762,0.004172392130365962,0.004873867666089647,0.00288497478889033,0.017847303235996693,0.0038102467789141122,0.00822296815683679,0.019271338354538006,0.017426698643906155,Finland
88,0.16909156268958295,0.16684239278534294,0.19570143350854077,0.42847108405525647,0.1683662354856572,0.09946810067118739,0.22241303941050683,0.2491447200083395,0.26211335879464465,0.13436848768044699,0.027730626376027297,0.06728810844209836,0.14643286654385101,0.44467234111222076,0.0768524344681957,0.20786856337184614,0.22831440188388002,France
89,0.009042210211330023,0.0010579807344630852,0.00358161451065228,0.13345820650901433,0.024283986966945646,0.005846307833529995,0.015170288251405028,0.013722387013011626,0.009037016829647039,0.009707507885956354,0.024831515436715346,0.02185929073253339,0.022593271565178614,0.11134156702139632,0.018423442958981674,0.017821029793101593,0.009617268750857808,Georgia
90,0.2731976069556767,0.32053227303010706,0.16052811694105285,0.386170295793335,0.4189605240112587,0.1705590131449221,0.3889933878465541,0.29545461724838334,0.2673605573509044,0.3359877658544732,0.031722155930152436,0.06684872571380625,0.18548913802344907,0.23829321045991264,0.09664588467204642,0.3367083815184747,0.32637804544045795,Germany
91,0.018392061228712862,0.009099803355868128,0.017074992648766323,0.00936548817607118,0.055190669294206934,0.03567709151309325,0.03391590496660458,0.013283295900026217,0.01921139883325639,0.04776531355928986,0.008823381119645049,0.011259182412485793,0.024030124362086906,0.06429398828350862,0.02911526528170173,0.04465558978131569,0.04205103989335053,Greece
92,0.027502353565165682,0.025119735946713302,0.010943722262123786,0.08210411301022401,0.077527160640163,0.019872049738067932,0.06223439848260114,0.028111308017677358,0.03238762748142863,0.013484415983723236,0.017478697837011142,0.012804650133874426,0.038135904954514674,0.0019124521293688716,0.023539557235718957,0.04693974000726027,0.046311738068155035,Hungary
93,0.000885632623485367,0.0008087415161343231,0.002493847610543503,0.00468274408803559,0.0015844209356824653,0.0010969964426463578,0.0014110174884113958,0.00222704485363103,0.002292567255634364,0.0008706817034424904,0.0,0.000823842615547741,0.0019037924205639611,0.0003272107876817982,0.0010725247324119731,0.0008142165505248287,0.0016051507715908778,Iceland
94,0.006315252726639674,0.009685492138151007,0.008030638647861889,0.00936548817607118,0.01120927753525443,0.00940933337292203,0.01048207404447006,0.013583394142714084,0.015581063499391444,0.009328393618353874,0.0025209660341843,0.006445805649424455,0.022250949268736515,0.0009827491234129092,0.004963612707851281,0.010823060790791589,0.012785977437942646,Ireland
95,0.2367180178214144,0.14396966763389094,0.14666690751393144,0.4941075470225553,0.27643818989216157,0.11961407725304186,0.22167551327973403,0.24104522638463743,0.21621689679775044,0.17788406790083625,0.0197979865884607,0.04459658410441442,0.13083468085202218,0.10695395513247712,0.09851559568784056,0.22985146538998916,0.25031907841925316,Italy
96,0.02866582340880986,0.010897201564969776,0.061577815594393084,0.12175134628892534,0.0431461792561239,0.0436961655870798,0.12476805495020173,0.028904199164147413,0.0854492802283124,0.06360246808607556,0.02491554763785483,0.09469613175379311,0.10346991692678657,0.06895367091696356,0.07005671387112489,0.048268452301283835,0.022862366452613823,Kazakhstan
97,0.003886472350111622,0.000375846194618654,0.0029566697797074317,0.00936548817607118,0.021243789332085716,0.005374981786550446,0.022804745588076537,0.004864750460413882,0.006977378604104587,0.007205069028214833,0.05399068923211375,0.12857665931819398,0.040282926375182236,0.007037684241031507,0.02393439006475258,0.012866816911227322,0.005402959972392029,Kyrgyzstan
98,0.005135962970103896,0.003313408614020688,0.0025105631296628217,0.03980332474830252,0.019421681131487074,0.0022008249430436272,0.010980676461412696,0.016682303364575136,0.009944600663113274,0.006533196934441226,0.008235155711668711,0.0035539655054045607,0.00958802712754058,0.003080583473789216,0.0060678911915929435,0.010386499799235263,0.008679019798222342,Latvia
99,0.0038748899138874118,0.0014380354712298796,0.003913947788626689,0.03277920861624913,0.027718822258094553,0.003599806932063608,0.021146116250786565,0.01350757984982452,0.01055000629537919,0.0057035582649757255,0.005546125275205459,0.003351056120464098,0.013972154783728883,0.004973771486818458,0.009287136638898847,0.0149844876743933,0.011673819640539507,Lithuania
100,0.0013218102217824664,0.0016129237782748272,0.0011154463618762507,0.0,0.0015374986590763282,0.0008137023750252282,0.002412727281210637,0.001579464435199312,0.0025233978259957186,0.00121278606757439,0.0015125796205105798,0.0012357639233216114,0.00213801293918224,0.0010644122252874192,0.0012580334901801523,0.0014245630117213867,0.0017083220681256264,Luxembourg
101,0.007110485847887301,0.00014729897518491573,0.0012078310589443127,0.0,0.013390339141509704,0.0017144597752287375,0.0036779771704771383,0.00037907146444783493,0.00044067654341713175,0.003985681912216305,0.0005041932068368599,0.007918042916097733,0.002612459630742344,0.010193230254490145,0.0036349689022143225,0.006953826036634509,0.005024033293288313,North Macedonia
102,0.0016829844830666902,0.0011096522797263654,0.0006508268250650827,0.00468274408803559,0.001614355498607289,0.0009519333799603372,0.0015699781815186314,0.0047194397323755445,0.0026440592605027906,0.0015083908093970993,0.0,0.0014211285118198532,0.00420095519932016,0.0002953831172076301,0.0009229478511484411,0.001236695123583453,0.0014595186735821203,Malta
103,0.031221163088470748,0.0825603741674539,0.04300327911753563,0.2648872239132132,0.0464703431108046,0.03210220655269964,0.04490414332333716,0.06258153985146714,0.07573865782515632,0.04682227274970298,0.009277155005798222,0.019417512758118285,0.05301341212751806,0.050324153656175735,0.018216625762821206,0.0541652303402216,0.06376838082757084,Netherlands
104,0.008602077634810024,0.017804471365605288,0.010555041508408448,0.021072348396160154,0.014080603223459883,0.010640392835586272,0.012802127885164737,0.024244779080309444,0.021021320350862464,0.012120743386614943,0.0015125796205105798,0.005187157209004295,0.018152090192916633,0.020336206292442132,0.0067267815316839775,0.015053383198735905,0.01558544388907868,Norway
105,0.07394100161235989,0.01904832937827791,0.03201381384878962,0.03121829392023727,0.20729288780517777,0.06222182729013477,0.15672912953092277,0.05648796606046821,0.03972069500986275,0.054487355898619444,0.014201441992571555,0.043230378433631096,0.09005028234082389,0.26466131868739334,0.09786171909795946,0.14300839817665176,0.14385002342424688,Poland
106,0.048135051206374305,0.024591096291327445,0.020733444626338058,0.08975259502068215,0.03916421896161766,0.03371336905224792,0.046961300633123725,0.03729115531505576,0.03249674738741763,0.04691337405055363,0.014033377590292603,0.011067715286094605,0.025761254220848927,0.060762512811335344,0.023154751907105236,0.04028191557481784,0.03864188749614363,Portugal
107,0.0039052584966704036,0.000938972514829558,0.00212592645315377,0.0468274408803559,0.02689766231368398,0.00456579114777582,0.0347092604096327,0.011012026042209603,0.0051905401435346455,0.004882460342464974,0.01004184803616746,0.00936358157948937,0.021555794780786112,0.0023661360286717057,0.01176058674247457,0.01402323021311875,0.008721594803035443,Republic of Moldova
108,0.02310568902429981,0.0018283777554699064,0.020851531680761627,0.02809646452821354,0.18077703692135827,0.03810045247558324,0.14247093456820695,0.022431553908700632,0.006081336299156419,0.05174387818237721,0.03550360498142889,0.02873532530341056,0.04981089695948736,0.026100783714506914,0.06229083260842862,0.09430899979682801,0.07062348193783972,Romania
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Russian Federation
110,0.05315349482356913,0.016466856386187983,0.019939816941699866,0.02341372044017795,0.12258535230467586,0.025705509865512875,0.06498483679096975,0.03888641439460707,0.021058043396147225,0.062081740642188264,0.010209912438446413,0.02202482207287956,0.020779563959467843,0.06015946221287743,0.025888081396563407,0.03724374211023476,0.05652661005180789,Serbia
111,0.00894955072153634,0.00590248036276698,0.005783030404990069,0.02809646452821354,0.02840245208499759,0.007556513686008165,0.028390894641399645,0.0537333800854806,0.006326856087631678,0.011608298569329989,0.0015125796205105798,0.007071315783451443,0.020629422601379198,0.009661373129461285,0.013925691208138318,0.018812305674660988,0.018757213225651156,Slovakia
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Marino
113,0.003326701682348862,0.002104037266173106,0.002744760134098006,0.00936548817607118,0.009445068287794466,0.0032385672495987452,0.009189311727550383,0.004403546845335683,0.005313300037772275,0.004224585583978317,0.0020167728273474397,0.0016675184792475574,0.005651320718456427,0.003574749936414457,0.004032726418870419,0.007204986572353781,0.00868358793178598,Slovenia
114,0.11124506245687486,0.14031758828089352,0.13217652954189416,0.20970888940919385,0.1451434277692064,0.12219797008821992,0.19321093038181306,0.2865432789049888,0.26360851135266716,0.17378972870791787,0.01702492395085797,0.03478980571044984,0.08371581844306415,0.07454082303563946,0.05689979769517903,0.15011395926353527,0.1560145519721923,Spain
115,0.022657646491334008,0.044792566218195835,0.026255407380566722,0.05736361507843598,0.0384914652922313,0.01649821633878447,0.02829966922339175,0.04383329700565131,0.0334819742309145,0.01908026593988073,0.010335960740155628,0.009259075618072668,0.03405206001450366,0.025071270250704325,0.01014574136235292,0.03368205172893584,0.032898989864613544,Sweden
116,0.015144035363155284,0.03722350316476525,0.019102063881321976,0.2122843986576134,0.02561733150479862,0.01114248462690326,0.024886680171889927,0.024911313071963554,0.045999286523691604,0.01627581678010044,0.0069746726945765615,0.010780133187889515,0.035265202187859876,0.023028715538519998,0.00959966040198578,0.024035462659203553,0.024729865134764394,Switzerland
117,0.011924259342047,0.0004909965839497191,0.004421524412206859,0.01404823226410677,0.019474554133832464,0.004669002485622923,0.014229234512554598,0.0,0.002895874428169723,0.011800465375811846,0.009075477723063479,0.06155935099509509,0.09089557818686293,0.03449951965344693,0.009475987896806993,0.012600875854213026,0.003985239720917189,Tajikistan
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkmenistan
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
120,0.07421022262996166,0.3460029546303959,0.16463483240984586,0.2938421915242333,0.18858764590737231,0.20997856839343135,0.27487569933453715,0.39167559064072544,0.2861984303521215,0.15545108429527452,0.038864893027007956,0.07782261447979678,0.19169297893967174,0.1023420140047334,0.050101988035520746,0.21420183018480948,0.23424623751960214,United Kingdom
121,0.06312710240639237,0.3086492204669353,0.1440289110180794,0.274330757824085,0.16553300650446487,0.18611277269524723,0.2392004470206374,0.35482668536752554,0.2564685021194443,0.13475993858253968,0.03764642611048554,0.07061399159375406,0.1703578919552759,0.09667445513959645,0.042646123660806425,0.18824050050600416,0.20567918587271805,"United Kingdom, England and Wales"
122,0.002526948585989349,0.008719865523049892,0.005063634004182835,0.01404823226410677,0.004635635454681282,0.005462638376562141,0.007994693158399345,0.007707786443772645,0.008446300415495024,0.00517071055218776,0.0020167728273474397,0.004069629957358516,0.011973773307569078,0.0014978548429290502,0.002907975121771458,0.005552685577388788,0.0065174703585804405,"United Kingdom, Northern Ireland"
123,0.010143106649519009,0.030063720835241302,0.018343394997422578,0.07258253336455164,0.018508586495165676,0.018497989720717943,0.029977605527455875,0.03855156793434481,0.028372224787006333,0.017041874333347255,0.007604914203122637,0.007030123652674056,0.024063155460866407,0.004810864068207256,0.006926078102529519,0.020736096440253475,0.023550053279283785,"United Kingdom, Scotland"
124,0.04277662071123221,0.0002577732065736025,0.014309742523489799,0.01404823226410677,0.10926326557493901,0.020273594264371503,0.084731841516189,0.005164848703101751,0.012711419817853694,0.0390691724585584,0.0776037377523067,0.19286308193419943,0.07925211586708886,0.015224933685373428,0.06879909819346222,0.05546547087274404,0.018036019139291915,Uzbekistan
125,0.05603455520973038,0.06713080651683397,0.047174340348099794,0.1825489736985874,0.05318256070665028,0.03721103886938124,0.05614498116203164,0.10695501369395662,0.08833885927729046,0.04986040623588406,0.017562730038150617,0.029243361582998336,0.06945539225180508,0.012874153111755047,0.040054850427296854,0.057479954820712775,0.06417245508194239,Australia
126,0.009526553794413169,0.011726050560256327,0.0076765572213558925,0.02809646452821354,0.012214970288991366,0.007527509667254296,0.010008248901554261,0.024797591632629203,0.01763755403533806,0.007038998948539153,0.006806608292297609,0.008665603807983646,0.022708880410906872,0.0018747614669652514,0.011151416091965545,0.011333729005160184,0.013416608276402776,New Zealand
127,0.0005254471067568685,1.4028473827134831e-05,0.00010514600736345579,0.00468274408803559,0.0001598252352265594,6.960964500928709e-05,0.0003620056270154664,0.0009476786611195873,0.00047215343937549834,0.00021351867386873062,0.0025209660341843,0.004302289214527092,0.001981865926770054,0.00010050843307632024,6.267187762438488e-05,0.00020491724352425403,0.00011100564559638662,Solomon Islands
