,"Endocrine, nutritional and metabolic diseases",Mental and behavioural disorders,Diseases of the nervous system,Diseases of the eye and adnexa and ear and mastoid process,Diseases of the circulatory system,Diseases of the respiratory system,Diseases of the digestive system,Diseases of the skin and subcutaneous tissue,Diseases of the musculoskeletal system and connective tissue,Diseases of the genitourinary system,"Pregnancy, childbirth and the puerperium",Certain conditions originating in the perinatal period,"Congenital malformations, deformations and chromosomal abnormalities","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",External causes of morbidity and mortality,infectious and parasitic diseases,Neoplasms,Country
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Marino
113,392.53333333333336,299.9666666666667,509.03333333333336,2.0,7830.25,1256.1666666666665,951.9166666666666,23.233333333333334,84.4,296.7833333333333,4.0,36.43333333333334,62.733333333333334,426.8,160.86666666666667,19953.566666666666,6336.349999999999,Slovenia
114,13126.333333333334,20004.683333333334,24512.983333333334,44.78333333333334,120328.33333333334,47397.816666666666,20014.63333333334,1511.8166666666666,4187.333333333334,12208.983333333334,33.766666666666666,760.1166666666667,929.3000000000001,8899.65,2269.75,415727.2,113842.66666666667,Spain
115,2673.483333333333,6385.95,4869.233333333334,12.25,31910.600000000002,6399.283333333333,2931.55,231.26666666666665,531.8499999999999,1340.4166666666665,20.5,202.3,378.0,2993.333333333333,404.7166666666667,93279.43333333335,24006.15,Sweden
116,1786.9166666666667,5306.850000000001,3542.6000000000004,45.33333333333333,21237.550000000003,4321.916666666666,2578.0,131.43333333333334,730.6833333333334,1143.4,13.833333333333332,235.53333333333336,391.4666666666667,2749.4666666666667,382.93333333333334,66564.06666666668,18045.2,Switzerland
117,1407.0,70.0,820.0,3.0,16145.0,1811.0,1474.0,0.0,46.0,829.0,18.0,1345.0,1009.0,4119.0,378.0,34897.0,2908.0,Tajikistan
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkmenistan
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
120,8756.416666666668,49328.66666666667,30532.583333333332,62.75,156344.9166666667,81445.91666666667,28474.25,2066.5,4546.166666666667,10920.666666666668,77.08333333333334,1700.3333333333333,2127.916666666667,12218.916666666668,1998.5833333333333,593212.8333333334,170927.75,United Kingdom
121,7448.666666666666,44003.24999999999,26711.08333333334,58.583333333333336,137231.91666666666,72188.91666666667,24778.666666666664,1872.0833333333335,4073.9166666666665,9467.083333333332,74.66666666666667,1542.8333333333333,1891.0833333333333,11542.25,1701.1666666666665,521315.25,150082.58333333334,"United Kingdom, England and Wales"
122,298.1666666666667,1243.1666666666667,939.0833333333333,3.0,3843.083333333333,2118.8333333333335,828.1666666666667,40.66666666666667,134.16666666666666,363.25,4.0,88.91666666666666,132.91666666666669,178.83333333333331,116.0,15377.666666666668,4755.75,"United Kingdom, Northern Ireland"
123,1196.833333333333,4286.1,3401.8999999999996,15.5,15344.183333333332,7174.950000000001,3105.3666666666663,203.4,450.68333333333334,1197.2166666666667,15.083333333333332,153.6,267.1166666666667,574.3833333333332,276.2833333333333,57426.76666666667,17184.3,"United Kingdom, Scotland"
124,5047.416666666667,36.75,2653.833333333333,3.0,90582.58333333333,7863.666666666667,8777.333333333334,27.25,201.91666666666669,2744.6666666666665,153.91666666666669,4213.833333333334,879.7499999999999,1817.75,2744.4166666666665,153606.66666666666,13160.75,Uzbekistan
125,6611.783333333333,9570.649999999998,8748.783333333333,38.983333333333334,44089.96666666666,14433.316666666666,5816.033333333334,564.3,1403.2333333333333,3502.7666666666673,34.83333333333333,638.9333333333334,771.0,1537.0833333333333,1597.7999999999997,159185.60000000003,46826.16666666667,Australia
126,1124.0833333333333,1671.75,1423.6666666666667,6.0,10126.583333333334,2919.75,1036.75,130.83333333333334,280.16666666666663,494.5,13.5,189.33333333333334,252.08333333333334,223.83333333333334,444.83333333333326,31387.75,9789.999999999998,New Zealand
127,62.0,2.0,19.5,1.0,132.5,27.0,37.5,5.0,7.5,15.0,5.0,94.0,22.0,12.0,2.5,567.5,81.0,Solomon Islands
