Country,Obesity,Undernourished,Population,Annual Average Temperature,Max Latitude,Min Latitude,Max Longitude,Min Longitude,HDI Rank,hdi_2016,hdi_2017,hdi_2018,hdi_2019,gdp_2016,gdp_2017,gdp_2018,gdp_2019,code,"Population,Total Population - Both sexes",WHO code,FAO code,Winter Average Temperature,Spring Average Temperature,Summer Average Temperature,Autumn Average Temperature
Saint Vincent and the Grenadines,0.4894613583138173,0.0560420315236427,4.0646609110117376e-05,0.9580049096119136,0.3823089774026202,0.5864735085863106,0.3139084907807876,0.3420870368232714,0.5106382978723404,0.6223776223776225,0.6126760563380282,0.6106194690265486,0.6110124333925401,0.5869565217391303,0.6423076923076922,0.7543252595155708,0.7972972972972974,0.3359542530378842,4.002680381100216e-05,0.44947131189891903,0.3437048211752973,0.9397797251453831,0.8472680386144714,0.794603892867447,0.9671239278322905
Samoa,0.9976580796252926,0.0035026269702276,0.0001041123671943,0.9437997894498956,0.1463114393739558,0.3696589891755513,0.0,0.0208357381969295,0.5851063829787233,0.5804195804195804,0.5704225352112675,0.5628318584070798,0.5701598579040853,0.779503105590062,0.6423076923076922,0.602076124567474,0.8671171171171171,0.9976173457231357,9.882232943465501e-05,0.9976173457231358,0.6942857142857143,0.9527770904972743,0.8303865534230584,0.7474209045270975,0.952906986714375
Sao Tome and Principe,0.1803278688524589,0.0788091068301226,0.0001112433512487,0.9239014666776496,0.2796096016882089,0.4839261007568975,0.5090769405872979,0.5381218977259611,0.7127659574468085,0.4020979020979021,0.4102112676056337,0.4123893805309734,0.4103019538188278,0.6336354595534991,0.7548223933473932,0.8081678144359803,0.8499218582628668,0.08934953538241601,0.0001048948043351,0.08934953538241601,0.5485714285714285,0.9458557099846162,0.8117323109358853,0.7109762902643285,0.9339650410149934
Saudi Arabia,0.7517564402810304,0.0805604203152364,0.0249491739111522,0.9383306771437724,0.5470852017937221,0.6172377309351347,0.6461415888914182,0.6192138981876949,0.2074468085106383,0.8409090909090909,0.8204225352112675,0.8194690265486727,0.8170515097690944,0.5807453416149068,0.5769230769230769,0.7612456747404843,0.7950450450450451,0.5551584465094115,0.0223934328227322,0.5551584465094115,0.5514285714285714,0.8103735857377723,0.9187337690519845,0.9438480775340775,0.8686186564930249
Senegal,0.1053864168618267,0.1541155866900175,0.0119016123868045,0.9879558312239908,0.4114129956915502,0.5841946773012127,0.4554404734805372,0.4688329677940668,0.8882978723404255,0.2290209790209791,0.2218309859154928,0.2212389380530973,0.2095914742451154,0.7267080745341614,0.8884615384615384,0.8996539792387542,0.9076576576576576,0.0905408625208482,0.010339266762598569,0.0905408625208482,0.5542857142857143,0.9558999739840545,0.9288022518478661,0.8046276507921349,0.9759077419172503
Serbia,0.4824355971896955,0.0560420315236427,0.0049225182927568,0.6089919015098773,0.6707992614085994,0.8246113778790591,0.5532950147962667,0.5738485513101698,0.3351063829787234,0.7290209790209792,0.7253521126760563,0.7292035398230087,0.7317939609236234,0.6304347826086956,0.6807692307692308,0.8304498269896193,0.882882882882883,0.7774600905408625,0.006089719833281733,0.7774600905408625,0.7742857142857144,0.5314711625911666,0.592816555775619,0.6049558171902717,0.5641902267546022
Sierra Leone,0.1077283372365339,0.404553415061296,0.0056498786663063,0.9432485098929696,0.3525894662797855,0.5403271750630747,0.4585704529933986,0.48106891377121097,0.9627659574468084,0.0926573426573427,0.1003521126760562,0.0991150442477876,0.1030195381882771,0.7267080745341614,0.75,0.7993079584775086,0.9099099099099099,0.09530617107457699,0.005035083443689935,0.09530617107457699,0.5599999999999999,0.9568847312457732,0.8416029230955834,0.7308021377926694,0.9486820214124979
Slovakia,0.4566744730679157,0.0157618213660245,0.0038564361766229996,0.5604594898987694,0.7007825551745361,0.8726296085293399,0.5519576599134988,0.5680480203162878,0.20212765957446802,0.8304195804195804,0.8257042253521127,0.8265486725663717,0.8277087033747779,0.5931677018633539,0.7192307692307692,0.8131487889273356,0.8423423423423424,0.7776983559685491,0.0037292761794865664,0.7776983559685492,0.5657142857142857,0.49303319973381393,0.5433039592917591,0.5366356715414621,0.5319332622111471
Slovenia,0.4590163934426229,0.0,0.0014611386327479,0.5930884695689655,0.6766904071045459,0.8536664767640596,0.5348281356703847,0.558034168301974,0.1117021276595744,0.9125874125874128,0.9172535211267604,0.9221238938053101,0.9289520426287746,0.6242236024844721,0.7884615384615384,0.820069204152249,0.8423423423423424,0.7781748868239219,0.0013991550894249664,0.7781748868239219,0.5628571428571428,0.5293452423178048,0.5663958059450123,0.5683159627982125,0.5621153772133326
Solomon Islands,0.4121779859484777,0.1120840630472854,0.0004713580459962,0.9540798636437422,0.2033764178317066,0.3839830715390249,0.9682164807648532,0.9682269421678404,0.7978723404255319,0.3199300699300701,0.3098591549295775,0.3061946902654866,0.3072824156305508,0.7111801242236023,0.8076923076923077,0.8131487889273356,0.8153153153153154,0.997855611150822,0.00039287695163206667,0.997855611150822,0.0685714285714285,0.9605300351492936,0.8380820908781149,0.7604339013490341,0.9639794782609888
South Africa,0.5644028103044496,0.0647985989492119,0.0424821244057216,0.7584388085333563,0.0700782555174536,0.1017335395133067,0.5958911905303892,0.5669802608796031,0.6010638297872339,0.5681818181818181,0.561619718309859,0.5592920353982301,0.5595026642984017,0.5403726708074533,0.6576923076923077,0.7058823529411764,0.7927927927927928,0.1000714796283059,0.03884601149015217,0.10007147962830593,0.5742857142857143,0.8767679741039761,0.5652360465220102,0.45024147322647395,0.8401829273279202
Spain,0.566744730679157,0.0,0.0339299352292718,0.6841898342437776,0.6496966499604326,0.708960690160332,0.5001707261552469,0.4670148909153874,0.1276595744680851,0.9108391608391608,0.9102112676056338,0.9097345132743364,0.9058614564831264,0.6211180124223601,0.7153846153846154,0.7612456747404843,0.8333333333333334,0.7791279485346677,0.0322405486951514,0.7791279485346677,0.5771428571428571,0.6260063654110267,0.6149794764004524,0.6608021652359247,0.6616245261790553
Sri Lanka,0.0585480093676815,0.1138353765323993,0.0156047324062578,0.9623098871343764,0.3510946979688737,0.5321884919020102,0.7208342818119735,0.7493362576474664,0.3776595744680851,0.6905594405594406,0.6848591549295775,0.6867256637168143,0.6891651865008882,0.6677018633540371,0.7423076923076923,0.7923875432525951,0.8400900900900902,0.5611150822015726,0.01450636019195737,0.5611150822015726,0.1057142857142857,0.9509813662125506,0.8687527956045326,0.7909444265974956,0.9532088849465837
Sudan,0.1053864168618267,0.3082311733800351,0.0312301446662735,0.9670995715655162,0.460124857117735,0.5546512574265483,0.5976553608012747,0.5823906268036478,0.898936170212766,0.2255244755244757,0.2165492957746478,0.2035398230088495,0.2060390763765541,0.6366459627329191,0.6307692307692307,0.5986159169550173,0.7319819819819819,0.1084107695973314,0.02753602221606993,0.10841076959733137,0.7857142857142857,0.9022380654212768,0.9244947708916375,0.8418587577916087,0.9382475406904606
Suriname,0.5526932084309133,0.1050788091068301,0.0003929172213978,0.9532107117808926,0.3175063747472083,0.4989012777732562,0.3341964488959708,0.3518700219323561,0.5106382978723404,0.6241258741258742,0.6091549295774648,0.6070796460176994,0.6110124333925401,0.3540372670807452,0.673076923076923,0.7681660899653979,0.7950450450450451,0.3383369073147486,0.0003550637584187667,0.3383369073147486,0.5885714285714285,0.9409544145130848,0.8322283670060381,0.7813869265602394,0.971546828854745
Sweden,0.449648711943794,0.0,0.0073613148393638,0.4469291068997151,0.8717137079046866,0.9344022137218198,0.5565672661051673,0.5515121782292509,0.0319148936170212,0.9825174825174824,0.9788732394366196,0.9769911504424781,0.9786856127886324,0.5931677018633539,0.7038461538461538,0.7474048442906573,0.8175675675675677,0.7815106028115321,0.006768796715497967,0.7815106028115321,0.5971428571428571,0.3932202058657465,0.4232669772201109,0.42880880440464203,0.4320354594661935
Switzerland,0.4285714285714285,0.0,0.0061183843186808,0.5467324677384595,0.6849555965884111,0.8569219500284853,0.5176132483496472,0.5366212628419716,0.0053191489361702,0.9947552447552448,0.9911971830985916,0.9982300884955752,0.9964476021314388,0.5807453416149068,0.6769230769230768,0.7716262975778546,0.8153153153153154,0.7838932570883964,0.005760183069926767,0.7838932570883964,0.6,0.5015775437221831,0.5088407356042622,0.5068008266852001,0.5269608208511115
Tajikistan,0.2271662763466042,0.41437934543889,0.0066852975510061,0.4702617723573279,0.6253407192473402,0.7825343859363554,0.7016844980651036,0.7137827542421795,0.6595744680851063,0.4807692307692309,0.4771126760563379,0.4778761061946902,0.4866785079928952,0.7422360248447204,0.8769230769230769,0.9307958477508648,0.9572072072072072,0.7841315225160829,0.0059594527760556,0.7841315225160829,0.5914285714285714,0.3992072200935928,0.47046079977544325,0.48072783033153144,0.4250858065039255
Thailand,0.1850117096018735,0.0928196147110332,0.0474067819936947,0.9455445408897108,0.4444737536270113,0.5298282737853015,0.7884418392897792,0.8003867020662591,0.4148936170212766,0.6608391608391608,0.6672535211267605,0.6743362831858407,0.680284191829485,0.6335403726708073,0.7615384615384615,0.8235294117647058,0.8423423423423424,0.5646890636168692,0.047678220957105104,0.5646890636168692,0.6142857142857142,0.9296798572288978,0.871310733982907,0.7721580918647963,0.9293327094163876
Timor-Leste,0.0,0.3922942206654991,0.0009013563844769,0.930869366249344,0.1931768222984261,0.406689997558395,0.8501593444115638,0.8774096733233292,0.7446808510638298,0.3846153846153846,0.375,0.3681415929203538,0.3765541740674955,0.6397515527950309,0.4576923076923076,0.6505190311418685,0.8581081081081081,0.3212659251901565,0.0008080365252477332,0.4476406542859567,0.3397607340983531,0.9448811531002966,0.8089084035620128,0.7134021143582364,0.9604755851457639
Togo,0.0983606557377049,0.2381786339754816,0.0058652343847493,0.9592312648367944,0.36252527916996397,0.5336534548710018,0.4928864101980423,0.5189599445919428,0.8829787234042553,0.2167832167832168,0.2112676056338028,0.2106194690265487,0.2149200710479574,0.7018633540372671,0.773076923076923,0.847750865051903,0.9076576576576576,0.1191327138432213,0.005160109263747,0.11913271384322127,0.6171428571428571,0.9855627754890107,0.8527022661770657,0.7301787074266582,0.9631695353935199
Trinidad and Tobago,0.3934426229508197,0.052539404553415,0.0009377244031544,0.9485127460830541,0.3644596852193792,0.5657198665255961,0.3156157523332574,0.3407306937550503,0.351063829787234,0.7237762237762241,0.7200704225352113,0.7150442477876108,0.7140319715808171,0.3322981366459626,0.5153846153846153,0.6712802768166091,0.7882882882882883,0.3407195615916131,0.0009171816386741666,0.34071956159161304,0.6257142857142857,0.9372412705759615,0.8409255565482932,0.7748892953022787,0.9566050461563372
Tunisia,0.5714285714285714,0.031523642732048995,0.0084445113172282,0.8136812111515149,0.5930713092411852,0.7300398795474892,0.5207147735033006,0.5410365924044789,0.5,0.6171328671328671,0.6126760563380282,0.6141592920353983,0.6145648312611013,0.5652173913043477,0.6769230769230768,0.7716262975778546,0.8108108108108109,0.1215153681200858,0.007786044356818001,0.1215153681200858,0.6314285714285713,0.7098543173846621,0.7628130830265926,0.820011137240939,0.7731805535556885
Turkey,0.6861826697892273,0.0,0.0596742138624903,0.6500422567063884,0.6348368943990153,0.77553511841784,0.6153255178693375,0.5935010966177999,0.2819148936170213,0.7517482517482517,0.7535211267605635,0.7539823008849559,0.7566607460035525,0.6304347826086956,0.8923076923076922,0.7820069204152249,0.8085585585585586,0.569454372170598,0.05518901174127113,0.569454372170598,0.6342857142857142,0.55901971937227,0.6049944192260024,0.6696628621232241,0.6182929227888483
Turkmenistan,0.3419203747072599,0.0507880910683012,0.0042621891693187,0.7177042462549662,0.6409038951903632,0.7700008138683161,0.6774698383792397,0.670783793143253,0.5851063829787233,0.5611888111888115,0.5545774647887323,0.5646017699115043,0.5701598579040853,0.7204968944099377,0.8538461538461538,0.8927335640138407,0.9301801801801802,0.7843697879437693,0.0038812372740482,0.7843697879437693,0.6057142857142856,0.5824300167602044,0.7623852141896,0.7814145529636246,0.6101010028629921
Uganda,0.0281030444964871,0.6742556917688266,0.0325793268493672,0.8759651623558595,0.3017673437087839,0.4719622365101326,0.5874402458456636,0.6047269998845667,0.8404255319148936,0.2639860139860141,0.2570422535211267,0.2601769911504423,0.26642984014209603,0.5403726708074533,0.8846153846153846,0.8892733564013839,0.9391891891891893,0.1238980223969502,0.0274143181158478,0.1238980223969502,0.6428571428571428,0.9107440482161007,0.7567668363184873,0.6641754736223567,0.8890039534740306
Ukraine,0.5433255269320844,0.0175131348511383,0.0297533178686059,0.5700258021399641,0.7251384858876286,0.851957353300236,0.6020942408376962,0.5833140944245643,0.3882978723404256,0.6818181818181819,0.6778169014084505,0.6778761061946904,0.6838365896980464,0.6024844720496894,0.7,0.7958477508650519,0.8603603603603605,0.7846080533714558,0.03089639442662493,0.7846080533714558,0.6542857142857142,0.46616173372481623,0.5870835280282803,0.5857589829996012,0.5201076939288725
United Arab Emirates,0.6323185011709601,0.0017513134851138,0.0069341688945049,0.9856435197491068,0.4938890354348017,0.6681045006917881,0.6482472114727976,0.6682731155488861,0.1595744680851063,0.8496503496503498,0.8714788732394365,0.8814159292035398,0.8809946714031972,0.6242236024844721,0.6961538461538461,0.7197231833910034,0.8265765765765767,0.5706456993090303,0.0064470340691912,0.5706456993090303,0.64,0.851814582412715,0.9573289049135406,0.9815156742049239,0.9258069173615099
United Kingdom,0.6229508196721312,0.0,0.0478531815955006,0.5699718025342418,0.7997010463378177,0.0,0.6940871841566127,0.1421274385316865,0.0638297872340425,0.9545454545454548,0.9507042253521129,0.9504424778761064,0.955595026642984,0.5869565217391303,0.6769230769230768,0.7231833910034602,0.8220720720720721,0.7857993805098881,0.04583049883214217,0.7857993805098881,0.6514285714285714,0.5750942825184108,0.484153188628764,0.4541622110316606,0.5875269233650895
United Republic of Tanzania,0.0983606557377049,0.4938704028021016,0.0425577128366983,0.8570275973447672,0.2559570913567221,0.3883779604459998,0.6028909628955156,0.6040921158951865,0.8617021276595744,0.2482517482517483,0.2411971830985915,0.2353982300884956,0.2397868561278864,0.7422360248447204,0.8653846153846154,0.9204152249134948,0.9459459459459459,0.1277102692399332,0.03667371300491467,0.1277102692399332,0.6114285714285714,0.8893837343614374,0.721632216040292,0.6372455937781293,0.8966309033806515
United States of America,0.8056206088992973,0.0,0.2351969684760588,0.5736408258941489,0.8923766816143498,0.3669732237324,0.9993740040974276,0.0024818192312132,0.0851063829787234,0.9510489510489512,0.9471830985915496,0.945132743362832,0.9449378330373004,0.5807453416149068,0.6923076923076923,0.7820069204152249,0.8378378378378379,0.3431022158684774,0.22342650797145347,0.3431022158684774,0.6571428571428571,0.48426501310472814,0.5649895956376368,0.5967926415848441,0.5245674384713505
Uruguay,0.6088992974238875,0.0,0.0024794431557171,0.7546174095696004,0.0,0.1993977374460812,0.3367004325062599,0.3508022624956713,0.2872340425531915,0.7552447552447554,0.7535211267605635,0.7522123893805309,0.7513321492007107,0.5807453416149068,0.7038461538461538,0.7335640138408304,0.7927927927927928,0.3454848701453419,0.002333374400346133,0.3454848701453419,0.6657142857142857,0.8854120848721889,0.5700915503756621,0.4302942268279442,0.828282057023403
Uzbekistan,0.2903981264637002,0.0665499124343257,0.0243309175936351,0.6627540862791194,0.6253407192473402,0.7866851143484983,0.6959651718643296,0.6809996536996422,0.5585106382978723,0.5716783216783217,0.5757042253521125,0.5769911504424781,0.5790408525754885,0.7173913043478259,0.7769230769230768,0.8650519031141868,0.9144144144144144,0.792232547057422,0.021717841138601868,0.792232547057422,0.6685714285714285,0.5269127475805805,0.7193788850870444,0.7305456168370329,0.5546155342605518
Vanuatu,0.4824355971896955,0.0823117338003502,0.0001903972742526,0.9206716777226159,0.1498285412819836,0.3191991535769512,0.9712610972000908,1.0000000000000002,0.7393617021276595,0.3846153846153846,0.3785211267605633,0.3752212389380529,0.3818827708703375,0.6366459627329191,0.773076923076923,0.7785467128027681,0.8626126126126127,1.0,0.00015682756302830002,1.0,0.44,0.950240182582445,0.7986482027814542,0.7015606625928082,0.9367130524546815
Venezuela (Bolivarian Republic of),0.522248243559719,0.3274956217162872,0.0203881965099537,0.9273579572610048,0.4027081684691814,0.4892976316432001,0.3176075574778056,0.3076590095809766,0.5957446808510638,0.6660839160839163,0.6285211267605633,0.6053097345132744,0.5630550621669627,0.0,0.0,0.0,0.0,0.3478675244222064,0.0205677350543842,0.4502731768521224,0.3621288458278935,0.9364967754030095,0.8116341053053567,0.7370089586227092,0.9370509957713874
Yemen,0.2622950819672131,0.637478108581436,0.0212303657267792,0.9488360989459764,0.4317242592104106,0.5825669406689997,0.6430116093785567,0.6422428719843012,0.946808510638298,0.1678321678321678,0.1426056338028168,0.1362831858407079,0.1349911190053285,0.2360248447204968,0.4076923076923077,0.7058823529411764,0.8355855855855856,0.5742196807243269,0.0187585793202631,0.5742196807243269,0.7085714285714285,0.8769886045805352,0.9067531480712506,0.8643224574369185,0.9007414941158949
Zambia,0.0843091334894613,0.7740805604203153,0.0130710937717272,0.8430413609577049,0.192649257012222,0.3369414828680719,0.5836273617118142,0.5828812189772598,0.7712765957446808,0.3374125874125876,0.3380281690140845,0.3380530973451329,0.3374777975133215,0.6459627329192545,0.7384615384615385,0.8166089965397924,0.8198198198198199,0.1310459852275435,0.0112858337872178,0.1310459852275435,0.7142857142857143,0.8804310225080232,0.6797582650246974,0.6108782715515694,0.9118104392944932
Zimbabwe,0.2201405152224824,0.8546409807355516,0.0105602742861706,0.8377406951828644,0.1274070166183065,0.3017009847806625,0.5818347370817208,0.5922313286390397,0.7925531914893617,0.3146853146853147,0.311619718309859,0.3150442477876106,0.3143872113676732,0.5496894409937887,0.7846153846153846,0.7993079584775086,0.6418918918918919,0.1334286395044079,0.009668692110096466,0.1334286395044079,0.5142857142857142,0.8945648474543232,0.6578174442715695,0.5830268772722974,0.9173104546836314
